Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,12.1,2511226,-15.1,-55.51470588235294,750,12.1,26.1,27.2,6.25,30.95,12.17,2511226,22921.22,109528,23923,2511226,23400.0,23-Jan-2025,Call,26.1,0.0,0.0,3.056162042
Index Options,NSE,244.55,99453,-101.0,-29.228765735783536,150,244.35,309.0,345.55,231.15,406.95,304.75,99453,22731.23,11768,-2804,99453,23400.0,23-Jan-2025,Put,309.0,0.0,0.0,3.030830175
Index Options,NSE,8.9,1481701,-12.35,-58.11764705882353,75,8.3,21.0,21.25,4.85,22.8,9.18,1481701,10201.51,44830,8044,1481701,23450.0,23-Jan-2025,Call,21.0,0.0,0.0,1.360201518
Index Options,NSE,289.9,12559,-91.75,-24.040351107035242,450,290.6,377.85,381.65,279.1,455.0,349.69,12559,3293.82,3873,-753,12559,23450.0,23-Jan-2025,Put,377.85,0.0,0.0,0.439175671
Index Options,NSE,6.2,2909685,-10.3,-62.42424242424243,225,6.2,17.0,16.5,4.0,18.4,7.13,2909685,15559.54,150813,27489,2909685,23500.0,23-Jan-2025,Call,17.0,0.0,0.0,2.0746054050000002
Index Options,NSE,337.95,64084,-96.75,-22.25672877846791,450,337.75,408.5,434.7,326.9,503.0,401.31,64084,19288.16,6244,-3676,64084,23500.0,23-Jan-2025,Put,408.5,0.0,0.0,2.571755004
Index Options,NSE,4.5,938220,-8.3,-64.84375,375,4.05,12.8,12.8,3.15,13.1,5.59,938220,3933.49,42728,9375,938220,23550.0,23-Jan-2025,Call,12.8,0.0,0.0,0.52446498
Index Options,NSE,389.45,3569,-83.65000000000003,-17.681251321073777,150,385.85,466.85,473.1,375.0,546.65,450.07,3569,1204.72,1276,-448,3569,23550.0,23-Jan-2025,Put,466.85,0.0,0.0,0.160629983
Index Options,NSE,3.05,2029502,-7.1499999999999995,-70.09803921568627,150,3.05,9.8,10.2,2.65,9.8,4.15,2029502,6316.82,78369,15936,2029502,23600.0,23-Jan-2025,Call,9.8,0.0,0.0,0.8422433300000001
Index Options,NSE,434.25,9233,-88.39999999999998,-16.91380464938295,375,434.8,535.7,522.65,424.3,601.0,494.89,9233,3426.99,3295,-1748,9233,23600.0,23-Jan-2025,Put,535.7,0.0,0.0,0.456931937
Index Options,NSE,2.0,1103570,-5.75,-74.19354838709677,46800,2.0,8.0,7.75,2.0,8.55,3.1,1103570,2565.8,47266,14390,1103570,23650.0,23-Jan-2025,Call,8.0,0.0,0.0,0.3421067
Index Options,NSE,487.3,757,-89.55000000000001,-15.523966369073417,150,483.35,550.0,576.85,476.0,646.25,551.88,757,313.33,978,-247,757,23650.0,23-Jan-2025,Put,550.0,0.0,0.0,0.041777315999999995
Index Options,NSE,2.05,1372048,-4.0,-66.11570247933885,75,1.9,5.25,6.05,1.8,6.05,2.63,1372048,2706.36,74475,5834,1372048,23700.0,23-Jan-2025,Call,5.25,0.0,0.0,0.36084862399999995
Index Options,NSE,535.0,2121,-88.45000000000005,-14.187184216857815,225,533.45,600.95,623.45,523.75,700.0,596.42,2121,948.76,3313,-733,2121,23700.0,23-Jan-2025,Put,600.95,0.0,0.0,0.12650068199999998
Index Options,NSE,1.4,743265,-3.2500000000000004,-69.89247311827957,41400,1.4,23.85,4.65,1.4,23.85,2.19,743265,1220.81,31580,-6450,743265,23750.0,23-Jan-2025,Call,23.85,0.0,0.0,0.16277503499999998
Index Options,NSE,587.0,250,-76.79999999999995,-11.5697499246761,450,582.95,648.9,663.8,584.0,749.4,672.7,250,126.13,403,-82,250,23750.0,23-Jan-2025,Put,648.9,0.0,0.0,0.0168175
Index Options,NSE,1.35,1204101,-2.4499999999999997,-64.47368421052632,8325,1.35,3.5,3.8,1.2,3.7,1.83,1204101,1652.63,78542,3888,1204101,23800.0,23-Jan-2025,Call,3.5,0.0,0.0,0.220350483
Index Options,NSE,635.0,1791,-92.0,-12.65474552957359,450,632.5,696.85,727.0,625.9,799.0,692.06,1791,929.61,2338,-648,1791,23800.0,23-Jan-2025,Put,696.85,0.0,0.0,0.12394794599999999
Index Options,NSE,1.05,404887,-2.0999999999999996,-66.66666666666666,6075,1.0,2.55,3.15,1.0,2.85,1.66,404887,504.08,28848,-4129,404887,23850.0,23-Jan-2025,Call,2.55,0.0,0.0,0.06721124199999999
Index Options,NSE,684.65,347,-80.05000000000007,-10.468157447364987,375,681.5,734.2,764.7,684.65,842.75,752.06,347,195.72,379,-128,347,23850.0,23-Jan-2025,Put,734.2,0.0,0.0,0.026096481999999997
Index Options,NSE,1.05,797090,-1.6500000000000001,-61.111111111111114,1350,1.05,2.3,2.7,1.05,2.45,1.46,797090,872.81,74316,7337,797090,23900.0,23-Jan-2025,Call,2.3,0.0,0.0,0.11637513999999999
Index Options,NSE,737.0,749,-74.39999999999998,-9.169336948484098,450,731.9,790.05,811.4,727.2,887.25,799.92,749,449.36,694,-411,749,23900.0,23-Jan-2025,Put,790.05,0.0,0.0,0.059914008
Index Options,NSE,1.0,226449,-1.4500000000000002,-59.183673469387756,7125,0.9,1.95,2.45,0.9,2.3,1.33,226449,225.88,18603,-3144,226449,23950.0,23-Jan-2025,Call,1.95,0.0,0.0,0.030117717000000006
Index Options,NSE,835.0,26,-23.299999999999955,-2.7146685308167258,450,782.0,820.35,858.3,782.9,932.9,850.49,26,16.58,69,-4,26,23950.0,23-Jan-2025,Put,820.35,0.0,0.0,0.002211274
Index Options,NSE,0.95,1262754,-1.3,-57.777777777777786,8850,0.95,1.65,2.25,0.95,2.1,1.23,1262754,1164.89,130250,-29842,1262754,24000.0,23-Jan-2025,Call,1.65,0.0,0.0,0.15531874199999998
Index Options,NSE,833.0,2612,-81.29999999999995,-8.892048561741218,450,831.5,926.2,914.3,821.0,1000.0,881.47,2612,1726.8,2890,-999,2612,24000.0,23-Jan-2025,Put,926.2,0.0,0.0,0.23023996400000002
Index Options,NSE,0.75,149811,-1.25,-62.5,75,0.7,1.7,2.0,0.7,1.8,1.11,149811,124.72,15778,-5145,149811,24050.0,23-Jan-2025,Call,1.7,0.0,0.0,0.016629021
Index Options,NSE,889.75,13,-102.20000000000005,-10.302938656182272,450,881.75,910.0,991.95,889.75,1001.55,945.25,13,9.22,98,-6,13,24050.0,23-Jan-2025,Put,910.0,0.0,0.0,0.001228825
Index Options,NSE,0.65,447186,-1.25,-65.78947368421053,525,0.65,1.75,1.9,0.6,1.8,1.02,447186,342.1,39201,-6762,447186,24100.0,23-Jan-2025,Call,1.75,0.0,0.0,0.045612972
Index Options,NSE,938.0,580,-115.95000000000005,-11.001470658000857,450,931.2,1000.05,1053.95,921.8,1096.3,987.31,580,429.48,904,-446,580,24100.0,23-Jan-2025,Put,1000.05,0.0,0.0,0.05726397999999999
Index Options,NSE,0.65,143863,-1.15,-63.888888888888886,300,0.65,1.8,1.8,0.6,1.8,0.94,143863,101.42,14963,-3225,143863,24150.0,23-Jan-2025,Call,1.8,0.0,0.0,0.013523122
Index Options,NSE,1070.4,5,-41.399999999999864,-3.723691311386928,300,979.25,1025.0,1111.8,1025.0,1070.4,1034.08,5,3.88,56,-4,5,24150.0,23-Jan-2025,Put,1025.0,0.0,0.0,0.00051704
Index Options,NSE,0.75,275610,-1.0,-57.14285714285714,600,0.75,1.45,1.75,0.7,1.7,0.95,275610,196.37,34314,-19472,275610,24200.0,23-Jan-2025,Call,1.45,0.0,0.0,0.02618295
Index Options,NSE,1035.6,1086,-78.15000000000009,-7.016835016835025,375,1031.75,1103.7,1113.75,1023.8,1178.4,1092.06,1086,889.48,862,-641,1086,24200.0,23-Jan-2025,Put,1103.7,0.0,0.0,0.11859771599999999
Index Options,NSE,0.75,94944,-1.0,-57.14285714285714,900,0.75,1.3,1.75,0.7,1.55,0.96,94944,68.36,11189,-6758,94944,24250.0,23-Jan-2025,Call,1.3,0.0,0.0,0.009114623999999998
