Ticker,XCH,LTP,Qty.,Chg,% Chg,Bid Qty,Bid,Open,P.Close,Low,High,Avg Price,T.Volume,Total Value,OI,OI Change,No.of contracts,Strike Price,Exp. Date,Option Type,P.Open,OI-Combined Fut,5-Days Avg Vol,Calc Column 1
Index Options,NSE,417.25,819130,103.44999999999999,32.96685787125557,150,414.45,309.65,313.8,214.85,477.3,377.54,819130,46388.15,31409,14223,819130,48300.0,30-Jan-2025,Put,309.65,0.0,0.0,30.925434019999997
Index Options,NSE,403.85,607040,-235.69999999999993,-36.85403799546555,15,403.5,612.85,639.55,365.15,748.85,518.2,607040,47185.22,39414,19050,607040,48400.0,30-Jan-2025,Call,612.85,0.0,0.0,31.4568128
Index Options,NSE,465.0,937468,113.85000000000002,32.42204186245195,15,461.85,371.45,351.15,243.1,527.5,408.34,937468,57420.85,17847,-695,937468,48400.0,30-Jan-2025,Put,371.45,0.0,0.0,38.280568312
Index Options,NSE,354.0,1442343,-225.85000000000002,-38.9497283780288,690,354.0,551.0,579.85,322.35,682.25,493.71,1442343,106814.87,79765,24950,1442343,48500.0,30-Jan-2025,Call,551.0,0.0,0.0,71.209916253
Index Options,NSE,513.0,1722932,121.39999999999998,31.001021450459643,135,513.0,398.0,391.6,275.0,582.2,433.69,1722932,112082.76,66222,-1357,1722932,48500.0,30-Jan-2025,Put,398.0,0.0,0.0,74.721837908
Index Options,NSE,308.7,1089635,-216.05,-41.17198666031444,30,309.25,511.4,524.75,282.5,617.0,457.74,1089635,74815.43,48503,16819,1089635,48600.0,30-Jan-2025,Call,511.4,0.0,0.0,49.87695249
Index Options,NSE,573.4,1092608,137.14999999999998,31.438395415472776,30,569.2,406.0,436.25,309.45,643.0,469.29,1092608,76912.5,15355,-12642,1092608,48600.0,30-Jan-2025,Put,406.0,0.0,0.0,51.275000831999996
Index Options,NSE,271.9,1002932,-200.60000000000002,-42.45502645502646,30,268.5,427.0,472.5,247.0,558.9,421.08,1002932,63347.19,46264,-2577,1002932,48700.0,30-Jan-2025,Call,427.0,0.0,0.0,42.231460656
Index Options,NSE,633.45,856496,148.65000000000003,30.662128712871294,90,629.85,500.0,484.8,348.45,707.5,494.18,856496,63489.48,14301,-16221,856496,48700.0,30-Jan-2025,Put,500.0,0.0,0.0,42.326319328000004
Index Options,NSE,232.8,887055,-191.45,-45.126694166175604,60,233.35,411.0,424.25,215.75,498.8,381.87,887055,50810.95,49281,6630,887055,48800.0,30-Jan-2025,Call,411.0,0.0,0.0,33.873969285
